race_id,Horse,Pla.,Act. Wt.,Dr.,Win Odds
30,2397,6,0.3755661289984293,0.25,-1.9950833677749569
30,550,7,-0.8886126048260418,0.5,-3.0410519229576445
31,2343,1,-0.08875798704367244,1.0,-3.337843210396032
31,4120,2,-0.2460735758894121,0.5833333333333334,-1.5106818141170613
31,233,3,0.2220413184970566,0.25,-1.9070970867053074
31,95,4,0.5278676212398408,0.6666666666666666,-2.3305807003161503
31,2841,5,-1.894831036409969,0.08333333333333333,-1.7915841995834634
31,2342,6,1.2716866194502348,0.8333333333333334,-3.0355623385230985
31,2508,7,0.9776233401238634,0.16666666666666666,-2.0741511713684737
31,2647,8,0.8288775610628315,0.4166666666666667,-2.6872556442548827
31,3121,9,-1.894831036409969,0.75,-4.734948487620138
31,135,10,0.3755661289984293,0.3333333333333333,-3.0355623385230985
31,3128,11,0.9776233401238634,0.9166666666666666,-3.421224819335083
32,875,1,1.4170389255958171,0.3333333333333333,-0.6042505408830009
32,1322,2,-0.40469470321769196,0.5833333333333334,-2.4442121119289335
32,2414,3,1.4170389255958171,1.0,-2.250056097487976
32,1168,4,0.9776233401238634,0.75,-2.8690953058941995
32,2968,5,1.5612942227505962,0.5,-1.8727618663465078
32,3242,6,-1.5535052492289265,0.25,-2.9782945978591915
33,2650,1,-0.08875798704367244,0.16666666666666666,-1.8693682613986373
33,2416,2,1.5612942227505962,0.5833333333333334,-1.6580591677314305
33,3393,3,0.9776233401238634,0.25,-2.120682689679543
33,3118,4,-1.0526800168887216,0.08333333333333333,-2.0956813874741265
33,1164,5,1.2716866194502348,0.8333333333333334,-1.415112989121041
33,906,6,1.125220491670586,0.5,-3.7423906947054584
33,588,7,1.2716866194502348,1.0,-2.7368688291033605
33,3618,8,0.9776233401238634,0.6666666666666666,-2.513725277789151
34,554,1,-0.8886126048260418,0.4166666666666667,-2.6445669469844737
34,4370,2,0.9776233401238634,0.75,-1.520636850332074
34,3452,3,1.5612942227505962,0.8333333333333334,-1.258272585864583
34,1364,4,-1.3851011982035644,0.9166666666666666,-2.421423395670264
34,2792,5,-1.218167943696651,0.16666666666666666,-1.951419766424528
34,885,6,0.6789651365260526,0.5833333333333334,-3.082821877915629
34,3281,7,1.125220491670586,1.0,-1.900126472036978
35,4007,1,0.6789651365260526,0.3333333333333333,-1.0141822478254832
35,2011,2,-0.5646432194243015,0.6666666666666666,-2.1505348644764397
35,324,3,0.8288775610628315,0.75,-2.7667210039002565
35,2296,4,0.6789651365260526,0.08333333333333333,-3.7222324489276932
35,909,5,0.8288775610628315,0.5,-3.0544030763520373
35,3450,6,-0.08875798704367244,0.5833333333333334,-1.6062333115140595
35,3840,7,-0.5646432194243015,0.25,-2.543577452586047
35,1728,8,0.8288775610628315,1.0,-3.194165018727196
35,741,9,-1.0526800168887216,0.9166666666666666,-4.153015365020147
35,3418,10,0.06727337859157155,0.4166666666666667,-3.7722428695023544
35,2014,11,-1.218167943696651,0.8333333333333334,-3.585031327414208
36,1487,1,-0.08875798704367244,0.16666666666666666,-0.7267311850055509
36,80,2,0.5278676212398408,1.0,-3.4614496331899223
36,26,3,-1.0526800168887216,0.6666666666666666,-2.251611709411588
36,4041,4,0.6789651365260526,0.08333333333333333,-1.2902005422569636
36,3841,5,-1.0526800168887216,0.25,-3.4073824119196465
36,344,6,-0.2460735758894121,0.75,-2.637274190223573
37,252,1,-0.40469470321769196,0.4166666666666667,-1.7785322439332842
37,2743,2,0.3755661289984293,0.16666666666666666,-1.8079461291395773
