Sandor Noszaly:1972.17
Ricardo Cano:1951.92
Richard Bloomfield:1983.25
Aleksandar Vukic:1996.25
Trevor Allan:1955.58
Sasa Hirszon:1972.5
Danai Udomchoke:1981.58
Jerome Potier:1962.5
Rolf Gehring:1955.83
Francisco Yunis:1964.58
Mike Bauer:1959.42
Hans Simonsson:1962.33
Konstantinos Economidis:1977.83
Dino Prizmic:2005.58
Brad Drewett:1958.5
Cassio Motta:1960.08
Paolo Bertolucci:1951.58
Gianni Ocleppo:1957.25
Aisam Ul Haq Qureshi:Fail
Francisco Rodriguez:1976.17
Rhyne Williams:1991.17
Stefan Simonsson:1960.0
Mark Petchey:1970.58
Nicolas Kicker:1992.58
Brian Dunn:1974.25
Yuki Bhambri:1992.5
Damir Keretic:1960.17
Mark Kaplan:1967.92
Jorge Lozano:1963.33
Juan Pablo Varillas:1995.75
Claudio Panatta:1960.08
Marcos Hocevar:1955.67
Evgeny Donskoy:1990.33
Austin Krajicek:1990.42
Vladimir Gabrichidze:1968.33
Menno Oosting:1964.33
Loic Courteau:1964.0
Chris Garner:1969.25
Marcelo Ingaramo:1962.75
Nathan Healey:1980.08
Andrei Merinov:1971.42
Norbert Gombos:1990.58
Simone Colombo:1963.58
Antonio Veic:1988.08
Marsel Ilhan:1987.42
Prakash Amritraj:1983.75
Trey Waltke:1955.17
Alexander Ritschard:1994.17
Constant Lestienne:1992.33
Gabriel Trifu:1975.25
Florin Segarceanu:1961.17
Ernesto Escobedo:1996.5
Zeljko Krajan:1979.08
Dirk Dier:1972.08
Stefan Eriksson:1961.92
Kris Goossens:1974.08
Julian Reister:1986.25
Kjell Johansson:1951.08
Daniel Munoz de la Nava:1982.0
Joao Souza:1988.33
David Engel:1967.75
Bjorn Rehnquist:1978.0
Todd Nelson:1961.17
Karl Meiler:1949.25
Ramiro Benavides:1947.0
Pat Dupre:1954.67
Emanuel Couto:1973.58
Xavier Daufresne:1968.92
Jaromir Becka:1963.5
Jin Sun Yoo:1962.5
Gerald Mandl:1970.83
Miguel Nido:1963.17
Fredrik Jonsson:1977.17
Quentin Halys:1996.75
Marc Andrea Huesler:1996.42
Gastao Elias:1990.83
Jaroslav Navratil:1957.5
Stefan Kozlov:1998.08
Juan Pino:1965.5
Peter Feigl:1951.83
Andrea Arnaboldi:1987.92
Victor Crivoi:1982.33
Eddie Edwards:1956.5
Christophe Roger Vasselin:1957.5
Inigo Cervantes Huegun:1989.83
Luca Vanni:1985.42
Ulrich Pinner:1954.08
Peter Rennert:1958.92
John Austin:1957.5
Christer Allgardh:1967.08
Rogier Wassen:1976.58
Bjorn Fratangelo:1993.5
Maximilian Marterer:1995.42
Yong Kyu Lim:1991.42
Eyal Erlich:1977.0
Nduka Odizor:1958.58
Marko Tkalec:1977.17
Eric Winogradsky:1966.25
Daniel Orsanic:1968.42
Josef Cihak:1963.17
Luis Adrian Morejon:1973.17
Mansour Bahrami:1956.25
Diego Junqueira:1980.92
Lorenzo Manta:1974.67
Jay Lapidus:1959.33
Jonathan Marray:1981.17
Tony Giammalva:1958.25
Julian Knowle:1974.25
Brad Pearce:1966.17
Maurice Ruah:1971.08
Nicklas Utgren:1969.0
Morten Christensen:1965.42
Gergely Kisgyorgy:1976.17
Patrice Dominguez:1950.0
Ivan Miranda:1980.17
Michal Przysiezny:1984.08
Yong Il Yoon:1973.67
Kenny De Schepper:1987.33
Nick Saviano:1956.42
Bernard Mitton:1954.67
Kamil Majchrzak:1996.0
Ervin Eleskovic:1987.33
Martin Wostenholme:1962.75
Roberto Azar:1966.17
Tatsuma Ito:1988.33
Glenn Michibata:1962.42
Jose Lopez Maeso:1956.92
Otto Virtanen:2001.42
Daniel Elsner:1979.0
Chris Bailey:1968.25
Lloyd Bourne:1958.75
Alessandro Giannessi:1990.33
Peter Elter:1958.42
Barry Moir:1963.42
Martin Stringari:1971.75
David Adams:1970.0
Jamie Delgado:1977.17
Bent Ove Pedersen:1967.5
Terence Atmane:2002.0
Jason Jung:1989.42
Pedro Cachin:1995.25
Joao Soares:1951.25
Pere Riba:1988.25
Bernabe Zapata Miralles:1997.0
Angel Gimenez:1955.75
Brian Garrow:1968.25
Francisco Gonzalez:1955.83
Max Purcell:1998.25
Thomas Fabbiano:1989.33
Mike Estep:1949.5
Antoine Hoang:1995.83
Adrian Ungur:1985.0
Marc Flur:1962.42
Francesco Passaro:2001.0
Thiago Alves:1982.33
Francisco Montana:1969.83
Tomas Cakl:1981.25
Mate Pavic:1993.5
Gouichi Motomura:1973.92
Brendan Evans:1986.25
Joao Cunha Silva:1967.83
Hugo Chapacu:1962.33
Felipe Rivera:1971.33
Roger Knapp:1959.67
Kent Kinnear:1966.83
Lukas Klein:1998.17
Christian Vinck:1975.67
Marcel Freeman:1960.17
David Dilucia:1970.0
Alberto Tous:1962.58
Peter Doohan:1961.33
Per Hjertquist:1960.25
Uladzimir Ignatik:1990.5
Alexander Kudryavtsev:1985.75
Carlos Castellan:1962.08
Peter Tramacchi:1970.83
Jozef Kovalik:1992.83
Blaine Willenborg:1960.0
Carlos Taberner:1997.58
Matt Doyle:1955.0
Daniel Altmaier:1998.67
Lionel Barthez:1967.33
Wojtek Kowalski:1967.75
Freddie Sauer:1961.58
Giulio Zeppieri:2001.92
Alexandre Sidorenko:1988.08
James Ward:1987.08
Takahiro Terachi:1979.5
David De Miguel:1965.08
Marko Ostoja:1960.75
Ismail El Shafei:1947.83
Elias Ymer:1996.25
Gabriel Urpi:1961.58
Julio Cesar Campozano:1986.0
Scott Warner:1965.92
Alvaro Jordan:1962.0
Juan Pablo Guzman:1981.0
Joshua Eagle:1973.33
Juan Pablo Brzezicki:1982.25
Jose Francisco Altur:1968.17
Franko Skugor:1987.67
Jack Brasington:1976.67
Roger Smith:1964.0
Gerald Melzer:1990.5
Paul Baccanello:1979.42
Alexander Zverev Sr:Fail
Gilles Moretton:1958.08
Philip Johnson:1906.5
Alex Bogdanovic:1984.33
Alex Kim:1978.92
Olli Rahnasto:1965.92
Michael Lammer:1982.17
Adrian Garcia:1960.92
Kenny Thorne:1966.0
Ricardo Acuna:1958.0
Tom Gorman:1946.0
Tobias Svantesson:1963.25
Nicola Kuhn:2000.17
Jurij Rodionov:1999.33
Hugo Grenier:1996.17
Heiner Moraing:1964.58
Noah Rubin:1996.08
Mike Bryan:1978.25
Todd Larkham:1974.75
Eyal Ran:1972.83
Girts Dzelde:1963.5
Eric Fromm:1958.42
Gabriel Diallo:2001.67
Woong Sun Jun:1986.42
Nenad Zimonjic:1976.42
Jesse Witten:1982.75
Ion Moldovan:1954.67
Georges Goven:1948.25
Rui Machado:1984.25
Guido Andreozzi:1991.58
Roland Stadler:1959.42
Drew Gitlin:1958.33
Per Henricsson:1969.58
Bernard Fritz:1953.75
Steve Krulevitz:1951.33
Mike Cahill:1952.42
Tuomas Ketola:1975.08
Larry Stefanki:1957.5
Danilo Marcelino:1966.17
Alex Kuznetsov:1987.08
John Ross:1964.08
Michael Yani:1980.92
Jurgen Zopp:1988.17
Mikhail Elgin:1981.75
Tamer El Sawy:1972.08
Milen Velev:1971.67
Benjamin Balleret:1983.0
Bong Soo Kim:Fail
Mitchell Krueger:1994.0
Miguel Gallardo Valles:1981.5
Laurent Recouderc:1984.5
Hendrik Jan Davids:1969.0
Mark Nielsen:1977.75
Arthur De Greef:1992.17
Doug Burke:1963.5
Dan Cassidy:1961.25
Sebastian Prieto:1975.33
Blaz Rola:1990.75
Peter Polansky:1988.42
Dave Siegler:1961.33
Erik Van Dillen:1951.08
Ricky Brown:1983.92
Salvatore Caruso:1992.92
Marcelo Charpentier:1973.5
Orlin Stanoytchev:1971.67
Christoph Zipf:1962.92
Thierry Guardiola:1971.58
Michael Robertson:1963.5
Patrice Kuchna:1963.33
Alejandro Ganzabal:1960.08
Javier Marti:1992.0
Dennis Novikov:1993.83
Alejandro Gonzalez:1989.08
Dennis Novak:1993.58
Patrick Proisy:1949.67
Erick Iskersky:1958.0
Emilio Gomez:Fail
Luke Jensen:1966.42
Jose Clavet:1965.67
Zoltan Kuharszky:1959.5
Reda El Amrani:1988.33
Mike Myburg:1953.42
Marcel Felder:1984.5
Paul Wekesa:1967.5
Bradley Klahn:1990.58
Bernard Boileau:1959.33
Paul Torre:1953.33
Philippe Pech:1966.58
Tarek El Sakka:1962.75
Bernardo Mota:1971.5
Jeff Klaparda:1963.83
Victor Caldarelli:Fail
Ramkumar Ramanathan:1994.83
Ricardo Ycaza:1958.08
Gustavo Giussani:1968.17
Oscar Burrieza:1975.5
Mahesh Bhupathi:1974.42
Vit Kopriva:1997.42
Jimy Szymanski:1975.67
Konstantin Kravchuk:1985.08
Jorge Bardou:1965.17
Mate Delic:1993.25
Nicolas Moreno De Alboran:Fail
Tom Cain:1958.75
Klaus Eberhard:1957.67
Dmitry Popko:1996.75
Tony Mmoh:1958.42
Colin Dowdeswell:1955.33
Vaclav Roubicek:1967.92
Vallis Wilder:1959.42
Matt Mitchell:1957.17
Anders Haseth:Fail
Juan Avendano:1961.0
Massimo Cierro:1964.33
Alistair Hunt:1972.83
Pedro Sousa:1988.33
Matteo Viola:1987.5
Hugo Dellien:1993.42
Agustin Moreno:1967.17
Carl Limberger:1964.0
Roberto Quiroz:1992.08
Shintaro Mochizuki:2003.42
Jim Gurfein:1961.0
Stanislav Birner:1956.75
Adrian Menendez Maceiras:1985.75
Robbie Koenig:1971.5
Zachary Svajda:2002.83
Americo Venero Montes:1972.08
Morris Skip Strode:1960.42
Pavel Hutka:1949.08
Wade Mcguire:1969.58
Louk Sanders:1950.33
Ben Ellwood:1976.17
Di Wu:Fail
Michael Mortensen:1961.17
Aleksandar Kovacevic:1992.0
Rick Leach:1964.92
Mario Tabares:1965.5
Rohan Bopanna:1980.17
Altug Celikbilek:1996.67
Alessandro De Minicis:1963.58
Ferdi Taygan:1956.92
Michael Kures:1964.5
Albert Chang:1971.08
Welry Fritz:1951.08
Steve Docherty:1950.33
Mikhail Ledovskikh:1986.58
Andis Juska:1985.33
Jorgen Windahl:1963.17
Santiago Gonzalez:1983.08
Steve Guy:1959.17
Chris Johnstone:1960.75
Darian King:1992.25
David Carter:1956.25
Jose Antonio Fernandez:Fail
Hans Kary:1949.08
Abedallah Shelbayh:2003.83
Felipe Meligeni Alves:1998.08
Gary Donnelly:1962.42
Gianluca Naso:1987.0
Miles Maclagan:1974.67
Ernie Fernandez:1960.42
Mike Scheidweiler:1981.83
Jonathan Smith:1955.0
Branislav Stankovic:Fail
Fernando Roese:1965.58
David Caldwell:1974.42
Nicolaas Scholtz:1986.83
Srinivasan Vasudevan:1962.0
Charles Owens:1950.5
Raul Antonio Viver:1961.17
Vadim Kutsenko:1977.17
Nikola Mektic:1988.92
Markus Eriksson:1989.83
Jiri Hrebec:1950.67
Steve Devries:1964.92
Patrik Fredriksson:1973.33
Fernando Dalla Fontana:1958.25
Walter Redondo:1978.5
Richard Meyer:1955.67
Billy Martin:1928.33
Bruce Derlin:1961.83
Stephane Bohli:1983.5
Frederik Nielsen:1983.58
Paul Kronk:1954.67
Juan Luis Tati Rascon:1971.17
Robert Trogolo:1953.42
Mashiska Washington:1974.92
Andras Lanyi:Fail
Prajnesh Gunneswaran:1989.83
Steve Shaw:1963.0
Roko Karanusic:1982.67
Dominique Bedel:1957.08
Gerardo Lopez Villasenor:1995.33
Magnus Tideman:1963.25
Brydan Klein:1989.92
Louis Gloria:1969.25
Grant Doyle:1974.0
Hermes Gamonal:1977.33
Hiroki Moriya:1990.75
Luke Saville:1994.08
Herbert Wiltschnig:1975.83
Hans Dieter Beutel:1962.42
Geoff Masters:1950.67
Satoshi Iwabuchi:1975.75
Jose Luis Aparisi:1969.17
Jose Garcia Requena:1955.5
Mike Brunnberg:1958.33
Yasutaka Uchiyama:1992.58
Roberto Vizcaino:1957.25
Tomas Barrios Vera:1997.92
Eui Jong Chang:1969.25
Jiri Granat:1955.0
Ante Pavic:1989.17
Gilles Ganancia:Fail
Derek Tarr:1959.67
Syd Ball:1950.0
Federico Mordegan:1970.08
Ivo Werner:1960.58
Sashi Menon:1952.58
Yan Bai:Fail
Belus Prajoux:1955.08
Andrew Castle:1963.83
Kim Tiilikainen:1975.5
Piet Norval:1970.25
Deon Joubert:1953.42
Jaroslav Bulant:1964.25
Peter Nyborg:1969.92
Alexandre Hocevar:1963.08
John Hayes:1955.25
James Greenhalgh:1975.08
Huub Van Boeckel:1960.0
Duilio Beretta:1992.08
Steve Meister:1958.25
Peter Carlsson:1963.25
Bing Chao Lin:1973.75
Frederic Vitoux:1970.75
Anand Amritraj:1951.17
Peter Moraing:1961.67
Mark Buckley:1962.58
Jesse Huta Galung:1985.75
Daniel Garza:1985.25
Christophe Freyss:1956.58
Tsuyoshi Fukui:1957.42
Sumit Nagal:1997.58
Wolfgang Popp:1959.33
Pender Murphy:1959.17
Gonzalo Lama:1993.25
Pablo Albano:1967.25
Christian Lindell:1991.83
Craig A Miller:1962.75
Rikard Bergh:1966.42
Jan Kodes:1946.17
Chris Dunk:1958.0
Enzo Couacaud:1995.17
Andy Andrews:1959.33
Ze Zhang:1990.5
Jim Delaney:1953.17
Jan Norback:1956.17
Andrew Burrow:1963.42
Roberto Saad:1961.42
David Dowlen:1960.08
Claude Ngoran:Fail
Lazar Magdincev:1980.92
Harald Theissen:1959.17
Robert Farah:1987.0
Jean Francois Caujolle:1952.17
Terry Rocavert:1955.75
Clement Ngoran:Fail
Hideki Kaneko:1974.17
Chris Delaney:1957.5
Alejandro Aramburu:1969.08
Nelson Aerts:1963.25
John Letts:1964.33
Marcelo Hennemann:1962.17
Alexandar Lazarov:1997.83
Zizou Bergs:1999.42
Sean Brawley:1960.75
Ivan Endara:1988.17
Shao Xuan Zeng:1981.58
Zeeshan Ali:1970.0
Vasilis Mazarakis:1980.08
David Souto:1992.17
Craig Wittus:1957.08
Russell Barlow:1962.92
Marco Meneschincheri:1972.25
Antonio Zugarelli:1950.0
Richard Vogel:1964.58
George Hardie:1953.08
Emilio Nava:2001.92
Sander Groen:1968.42
Carlos Claverie:1963.0
Solon Peppas:1974.75
Neil Broad:1966.83
Laurent Prades:1968.5
Ricardo Mena:1971.92
Schalk Van Der Merwe:1961.25
Sule Ladipo:1974.25
Serge Brueck:Fail
Ivan Dupasquier:1961.83
Alejandro Pierola:1949.83
Carlos Di Laura:1964.75
Ronnie Bathman:1959.25
Aleksandr Nedovyesov:1987.08
Martin Pedersen:1987.42
Julio Silva:1979.5
Corrado Aprili:1964.83
Stefan Lochbihler:1965.75
Filip Prpic:1982.33
Andres Vysand:1966.17
Todor Enev:1982.08
Bartlomiej Dabrowski:1972.58
Adrian Marcu:1961.92
Lado Chikhladze:1985.42
Barry Cowan:1974.58
John Patrick Smith:1989.0
Chris Mayotte:1957.67
Scott Lipton:1959.67
Tony Graham:1956.75
Mark Merklein:1972.42
Bruce Foxworth:1956.67
Kimmer Coppejans:1994.08
Craig Campbell:1963.5
Brian Devening:1967.5
Nick Fulwood:1963.75
Jon Levine:1963.67
Andy Ram:1980.25
Richard Lewis:Fail
Alejo Mancisidor:1970.5
Bret Garnett:1967.5
Luca Bottazzi:1963.25
Laurie Warder:1962.75
David Lewis:1964.67
Jhonson Garcia:1980.75
Sebo Kiss:1983.67
Scott Mccain:Fail
Brian Levine:1958.58
Andy Kohlberg:1959.58
Martin Blackman:1970.17
Leonardo Tavares:1984.08
David Guez:1982.92
Jamie Baker:1986.58
Jia Ping Xia:1969.17
Jeff Turpin:1960.33
Marc Polmans:1997.33
Haroon Ismail:1955.08
Steven Diez:1991.17
Maxim Dubarenco:1993.42
Peter Lindgren:1964.42
Gustavo Tiberti:1959.92
Mehdi Tahiri:1977.5
Edan Leshem:1997.17
Tomm Warneke:1961.75
Mark Vines:1957.08
Ali Hamadeh:1974.67
Filip Horansky:1993.0
Rick Fagel:1953.83
Kelvin Belcher:1961.67
Chun Hsin Tseng:2001.58
Howard Schoenfield:1957.83
Phillip Tuckniss:1962.33
Gene Stuart Malin:1948.75
Jay Clarke:1998.5
Janos Benyik:1951.42
Jose Hernandez:1990.17
Cesar Ramirez:1990.0
Juan Nunez:1956.67
Tasos Bavelas:1968.08
Bernhard Pils:1961.75
John Mattke:1958.75
Viktor Durasovic:1997.17
Christophe Casa:1957.33
Cesar Kist:1964.75
Charles Bud Cox:1960.25
Rory Chappell:1959.0
Alvaro Fillol:1952.92
Yasufumi Yamamoto:1971.33
Alexander Shvec:1972.42
Dale Collings:1955.92
Jesus Colas:1988.5
Ross Case:1951.83
Nino Serdarusic:1996.92
Gianluca Rinaldini:1959.58
Eric Deblicker:1952.25
Aldin Setkic:1987.92
Mike Gandolfo:1958.75
John Mccurdy:Fail
Tintus Arianto Wibowo:1960.58
Eduardo Osta:1959.67
Sean Sorensen:1955.92
Robert Machan:1948.75
Iztok Bozic:1971.67
Borut Urh:1974.5
Marcelo Arevalo:1990.75
Alejandro Cortes:1977.92
Alvaro Betancur:1950.0
Andrei Dirzu:1986.5
Mounir El Aarej:1977.42
Febi Widhiyanto:1980.08
Byron Bertram:1952.75
Predrag Rusevski:1983.58
Dong Wook Song:1962.58
Yohny Romero:1978.83
John James:1951.17
Adam Malik:1978.17
Givaldo Barbosa:1954.0
Charles Buzz Strode:1957.67
Juan Antonio Rodriguez:1962.33
Charlie Fancutt:1959.42
Federico Gaio:1992.17
Frank Ofori:1971.08
Daniele Musa:1972.67
Ryuso Tsujino:1969.08
Karel Demuynck:1965.17
Ben Mckown:1957.0
Stuart Bale:1964.0
Farrukh Dustov:1986.33
Egan Adams:1959.42
Patricio Arnold:1971.75
Werner Zirngibl:1956.67
John Yuill:1948.92
Joel Bailey:1951.25
Dimitar Kuzmanov:1993.5
Jose Rubin Statham:1987.25
Federico Dondo:1971.75
Ivan Kley:1958.42
Wayne Hampson:1957.58
Shu Hua Liu:Fail
Rafael Arevalo:1986.5
Kornel Bardoczky:1978.5
Guillermo Rivas:1964.08
Jerome Vanier:1957.83
Howard Sands:1962.08
Brad Guan:1958.5
Robbie Venter:1960.33
Leo Palin:1956.75
Mohammad Ghareeb:1980.5
Alexey Kedryuk:1980.58
Andrei Rybalko:1972.42
Warren Maher:1957.0
Ricardo Rodriguez:1993.25
Genaro Deleon:Fail
Gregoire Rafaitin:Fail
Craig Edwards:1955.33
Ivan Baron:1972.83
John Benson:1959.5
Martin Fischer:1986.5
Michael Grant:1956.08
Dacio Campos:1963.92
David Mustard:1959.92
Cliff Letcher:1952.08
Stephane Bonneau:1961.92
Xin Yuan Yu:1985.08
Guillermo Aubone:1954.42
Mohamed Safwat:1990.67
Stian Boretti:1981.92
Edoardo Mazza:1964.17
Cary Stansbury:1958.75
Fred Mcnair:1950.5
Ota Fukarek:1977.0
Zhe Li:Fail
Jose Daher:1966.25
Gustavo Guerrero:1959.75
Gilles Kremer:Fail
Wayne Pascoe:1955.25
Glen Holroyd:1954.67
Kevin Moir:1961.75
Muhammad Khaliq Siddiq:Fail
Dieter Kindlmann:1982.42
Robert Reininger:1958.0
Toshihisa Tsuchihashi:1966.75
Bing Pan:1970.08
Jaime Cortes:1964.5
Wei You:Fail
Mauro Menezes:1963.5
Al Parker:1952.42
Brayden Schnur:1995.5
Peng Sun:1983.75
Tsung Hua Yang:1991.17
Michael Venus:1987.75
Eoin Collins:1968.5
Rick Fisher:1951.17
Juan Carlos Baguena:1967.0
Julian Stamatov:Fail
Suwandi Suwandi:1976.58
Ulrich Marten:1956.0
Thomas Haldin:1965.5
Slimane Saoudi:1975.5
Jicham Zaatini:1976.5
Ron Hightower:1966.0
Harsh Mankad:1979.83
Prima Simpatiaji:1981.75
Jeff Simpson:1950.75
Ti Chen:1983.75
Greg Whitecross:1961.17
Peter Carter:1964.58
Daniel King Turner:1984.33
Han Cheol Shin:1970.17
Javier Restrepo:1953.08
George Cosac:1968.0
Bernard Balleret:1954.33
Krassimir Lazarov:Fail
Julio Goes:1955.75
Robin Drysdale:1952.67
Pedro Cordeiro:1963.08
Bertrand Madsen:1972.33
Conor Niland:1981.67
Roland So:1966.42
Oscar Ortiz:1973.33
Ivaylo Traykov:1978.92
Cem Ilkel:1995.58
Scott Barron:1985.67
Peter Johnston:1960.42
Petr Luxa:1972.17
Valentin Sanon:1980.33
Worapol Thongkamcho:1968.0
Jan Van Langendonck:1960.0
Phillip King:1981.92
Josh Goodall:1985.75
Tomas Anzari:1970.42
Bruno Echagaray:1983.33
Brent Pirow:1959.08
Laurynas Grigelis:1991.58
Melvin Tong:1975.08
Waldemar Rogowski:Fail
George Kalovelonis:1959.58
Peter Wright:1963.92
Jose Luis Noriega:1969.67
Kyu Tae Im:1981.0
Andrew Jarrett:1958.0
Rand Evett:1954.17
Hans Peter Kandler:1956.25
Mario Rincon:1967.92
Eric Prodon:1981.42
Richard Schmidt:1965.0
Calvin Hemery:1995.0
Alexandros Jakupovic:1981.92
Christopher Rungkat:1990.0
Bruce Kleege:1954.83
Dan Goldberg:1967.67
Mark Wooldridge:1962.5
Joseph Lizardo:1969.0
Dzmitry Zhyrmont:1989.17
Markus Gunthardt:1957.67
Miguel Mir:1956.25
Suharyadi Suharyadi:1965.08
Mauricio Echazu:1989.0
Alex Stepanek:1963.5
Ahmed El Mehelmy:1962.0
Aqeel Khan:1980.0
Billy Nealon:1960.83
Hiu Tung Yu:1984.08
Dmitri Tomashevich:1974.17
Facundo Arguello:1992.58
Alejandro Gattiker:1958.33
Thierry Stevaux:1956.42
Seong Chan Hong:1997.42
Rafael Moreno:1960.5
Konstantinos Effraimoglou:1962.92
Helge Koll:1975.33
Johnny Goudenbour:Fail
Guilherme Clezar:1992.92
Chris Kachel:1955.42
Martin Cuevas:1992.0
Yu Jr Wang:Fail
Karim Maamoun:1979.83
Yu Zhang:1976.67
Wing Luen Wong:1981.17
Rocky Royer:1958.42
Fernando Maynetto:1955.92
Richard Ashby:2010.5
Hugo Nunez:1961.25
Timo Nieminen:1981.75
Michael Walker:1966.25
Djamel Boudjemline:Fail
Cyril Suk:1967.0
Shozo Shiraishi:1958.0
Randy Nixon:1960.83
Kittipong Wachiramanowong:1990.0
Amro Ghoneim:Fail
Chih Jung Chen:1972.67
Christophe Roger-Vasselin:1957.5
Chang Rung Wu:Fail
Arafat Chekrouni:1966.75
David Schneider:1955.33
Larry Scott:1964.83
John Feaver:1952.08
Sherif Sabry:1986.58
Ruben Alvarenga:1972.58
Hitoshi Shirato:1958.75
Genius Chidzikwe:1979.58
Harri Heliovaara:1989.42
Hamed Ul Haq:Fail
Mark Bailey:Fail
Bill Maze:1946.25
Johnny Arcilla:1980.08
Jerome Seguin:Fail
Eno Polo:Fail
Thierno Ly:Fail
Photos Kallias:Fail
Arjun Fernando:Fail
Emilio Montano:1953.92
Tanakorn Srichaphan:1968.33
Sanjar Fayziev:1994.5
Jean Louis Haillet:1954.33
Naratorn Srichaphan:1972.58
Colin Grant:Fail
Yu Hui Lien:1970.42
Shigeyuki Nishio:1954.33
Chung Hsing Liu:Fail
Karim Alayli:Fail
Selvam Veerasingam:1969.58
Andrian Raturandang:1976.5
Alkis Papamichael:Fail
Chia Yen Tsai:Fail
Panomkorn Pladchunil:1962.42
Rohan De Silva:Fail
Mohammed Reza Tavakoli:Fail
Ramin Raziyani:1974.25
Omer Rashid:Fail
Jayendra Wijeyesekera:Fail
