200,0.6388343909455599,0.029528511010425307
200,0.580617659965444,0.015721875400765695
400,0.4192244468765794,0.0053591934288842215
400,0.4429546662993639,0.011148933775652292
600,0.43611989847873966,0.011327319803630331
600,0.4137588032906588,0.0038435579628353367
800,0.294836563218032,0.0067731072689605765
800,0.4240606462727209,0.0019999606617708667
1000,0.332588053310032,0.004074942602793286
1000,0.30199663361715834,0.006967415452156178
200,0.9260162397616672,0.00994103587690931
400,0.4599733337551228,0.009998591996777342
600,0.36674172703925356,0.008564966400803033
800,0.31165381386671026,0.00986302546088802
1000,0.3032213447943871,0.0038554701039041905
200,0.5913925399860573,0.014452078783052713
400,0.47170631504131205,0.01570277793708974
600,0.3867108911804379,0.006219436671387246
800,0.35861311847370164,0.003323270179605754
1000,0.3327136760794098,0.0065334089721502675
